일시,도_num,연도,PC1,PC2,PC3,PC4,품종명,도,마켓명,가격
2018-06-12,5,2018,-301.99976732387705,-1.6267654025167797,0.054501933599220925,-0.013964813486895874,토마토(10kg),충청북도,오정도매,16000.0
2018-06-12,6,2018,-300.9998177925672,-1.3351874684964509,0.061691601901051774,-0.32845384872821887,토마토(10kg),충청남도,오정도매,16000.0
2018-06-12,7,2018,-299.9997672083202,-1.5215464732189983,-0.2744515820885766,0.8064106161738637,토마토(10kg),대전광역시,오정도매,16000.0
2018-06-12,8,2018,-299.0001491118998,-0.506754971713547,0.6295866826021966,0.507258613374048,토마토(10kg),전라북도,각화도매,20000.0
2018-06-12,9,2018,-297.99958863740545,-1.7148168130244792,-0.9500692974085783,0.6759357947133466,토마토(10kg),대구광역시,북부도매,20000.0
2018-06-12,10,2018,-296.9996273963175,-1.16914513496255,-1.6688192302476152,0.2560020621094798,토마토(10kg),울산광역시,엄궁도매,19000.0
2018-06-12,11,2018,-295.9997669856885,-1.0409932119291854,-1.0628029293930592,0.6756887994328082,토마토(10kg),경상남도,엄궁도매,19000.0
2018-06-12,12,2018,-295.0000377661025,-0.7074608817261248,0.4268049930711718,0.8674686337421016,토마토(10kg),광주광역시,각화도매,20000.0
2018-06-12,13,2018,-293.99970175056035,-1.2875742882141732,-1.3260218679207885,0.41054030464268443,토마토(10kg),부산광역시,엄궁도매,19000.0
2018-06-12,14,2018,-292.9999668158179,-1.0998712295483302,0.26316061324593654,-0.1661326699400856,토마토(10kg),전라남도,각화도매,20000.0
2018-06-13,0,2018,-291.99971498923827,-2.0364111214383986,-0.2409808998741588,1.1203164696487926,토마토(10kg),강원도,가락도매,19000.0
2018-06-13,1,2018,-290.99995863896635,-0.6107238473403439,0.049434656554551724,0.06273931085287536,토마토(10kg),경기도,가락도매,19000.0
2018-06-13,2,2018,-289.9999473594324,-0.4337342535887595,-0.6898272157631953,0.08259043226961985,토마토(10kg),인천광역시,가락도매,19000.0
2018-06-13,3,2018,-288.9999406674035,0.07500839066811996,-0.6408335990448387,-0.20303763062015284,토마토(10kg),서울특별시,가락도매,19000.0
2018-06-13,4,2018,-287.9999654747618,-1.2374619281596064,0.0027541572673534845,1.3315471462766253,토마토(10kg),경상북도,북부도매,20000.0
2018-06-13,5,2018,-287.0000301316672,-0.8313674154263544,0.43446107457477035,0.7668125249512185,토마토(10kg),충청북도,오정도매,17000.0
2018-06-13,6,2018,-285.99993524248566,-1.5062764194488854,0.5643330291315356,0.46494605433566827,토마토(10kg),충청남도,오정도매,17000.0
2018-06-13,7,2018,-285.0000418314623,-1.1605860177164717,0.9152686317181543,0.8533877440953076,토마토(10kg),대전광역시,오정도매,17000.0
2018-06-13,8,2018,-284.00025052653126,-0.3572035588875423,1.3444686621238804,0.32223884573795647,토마토(10kg),전라북도,각화도매,20000.0
2018-06-13,9,2018,-283.00003509070797,-0.5881290597435622,0.4725433715965801,0.8459045912185352,토마토(10kg),대구광역시,북부도매,20000.0
2018-06-13,10,2018,-281.9997145967831,-1.3696397114542922,-0.86637959915791,0.1679942542950396,토마토(10kg),울산광역시,엄궁도매,19000.0
2018-06-13,11,2018,-281.0001303134459,-0.6841091047535096,0.4539981018108977,0.7164389319251576,토마토(10kg),경상남도,엄궁도매,19000.0
2018-06-13,12,2018,-280.0000784842473,-0.7267369468758791,1.0095225928931373,0.3019483811100561,토마토(10kg),광주광역시,각화도매,20000.0
2018-06-13,13,2018,-278.99990764880295,-1.1049527263389918,-0.1622666907089926,0.04205739272012347,토마토(10kg),부산광역시,엄궁도매,19000.0
2018-06-13,14,2018,-278.0001616987899,-0.8461500153624665,0.9964162964257172,-0.08285213617788624,토마토(10kg),전라남도,각화도매,20000.0
2018-06-14,0,2018,-276.9995880777611,-2.335534125752952,-0.8662843567007782,1.320556014667122,토마토(10kg),강원도,가락도매,19000.0
2018-06-14,1,2018,-275.9997943838939,-0.8908466495796348,-0.9044339114924382,0.7943466048957327,토마토(10kg),경기도,가락도매,19000.0
2018-06-14,2,2018,-274.9998186632443,-0.07477708160941131,-1.6148618264135044,0.5869864486058087,토마토(10kg),인천광역시,가락도매,19000.0
2018-06-14,3,2018,-273.9998543637243,0.05912040372682072,-1.4008791742614213,0.4581710482228899,토마토(10kg),서울특별시,가락도매,19000.0
2018-06-14,4,2018,-272.99980225651865,-2.009553408437807,-0.2699130261577635,1.3520670577596248,토마토(10kg),경상북도,북부도매,20000.0
2018-06-14,5,2018,-271.99982483655845,-1.9870902244948099,0.38626389673600686,0.5227257593567348,토마토(10kg),충청북도,오정도매,18000.0
2018-06-14,6,2018,-271.00004092257575,-1.315621678033329,0.5834239529792443,1.0106228993364028,토마토(10kg),충청남도,오정도매,18000.0
2018-06-14,7,2018,-269.99993521112907,-1.5427992113728823,0.4133554591204972,1.0447382681245483,토마토(10kg),대전광역시,오정도매,18000.0
2018-06-14,8,2018,-269.0005924848935,0.5290086218309457,1.9332092800734646,0.9862705123752536,토마토(10kg),전라북도,각화도매,20000.0
2018-06-14,9,2018,-267.99967723439005,-2.3750209507433877,0.41943731096844983,0.05978034118116793,토마토(10kg),대구광역시,북부도매,20000.0
2018-06-14,10,2018,-266.99973587355635,-1.7222955489359755,-0.34390381019058935,-0.24518466554068064,토마토(10kg),울산광역시,엄궁도매,19000.0
2018-06-14,11,2018,-265.99997640299017,-1.602574278190801,1.051938724696343,0.04346089204559415,토마토(10kg),경상남도,엄궁도매,19000.0
2018-06-14,12,2018,-265.00028786951486,-0.15444629668629872,1.4975106522167554,0.010260090949461299,토마토(10kg),광주광역시,각화도매,20000.0
2018-06-14,13,2018,-263.99983233149464,-1.970532237324967,1.0020897477184896,-0.8152820657207438,토마토(10kg),부산광역시,엄궁도매,19000.0
2018-06-14,14,2018,-263.000084014455,-1.1844025959909965,1.372553773472241,-0.5930794819467929,토마토(10kg),전라남도,각화도매,20000.0
2018-06-15,0,2018,-261.99961264040326,-2.7851883982084398,0.07063812547654194,0.7490492195403158,토마토(10kg),강원도,가락도매,19000.0
2018-06-15,1,2018,-260.99963854380434,-2.325251268942146,0.2551805347852687,-0.41198464345076097,토마토(10kg),경기도,가락도매,19000.0
