품종명,시군구,마켓명,연도,날짜,가격
토마토(10kg),대구,북부도매,2013,01/29,"35,000"
토마토(10kg),대구,북부도매,2013,01/30,"35,000"
토마토(10kg),대구,북부도매,2013,01/31,"35,000"
토마토(10kg),대구,북부도매,2013,02/01,"35,000"
토마토(10kg),대구,북부도매,2013,02/04,"35,000"
토마토(10kg),대구,북부도매,2013,02/05,"35,000"
토마토(10kg),대구,북부도매,2013,02/06,"35,000"
토마토(10kg),대구,북부도매,2013,02/07,"35,000"
토마토(10kg),대구,북부도매,2013,02/08,"35,000"
토마토(10kg),대구,북부도매,2013,02/12,"35,000"
토마토(10kg),대구,북부도매,2013,02/13,"35,000"
토마토(10kg),대구,북부도매,2013,02/14,"35,000"
토마토(10kg),대구,북부도매,2013,02/15,"35,000"
토마토(10kg),대구,북부도매,2013,02/18,"32,000"
토마토(10kg),대구,북부도매,2013,02/19,"32,000"
토마토(10kg),대구,북부도매,2013,02/20,"32,000"
토마토(10kg),대구,북부도매,2013,02/21,"32,000"
토마토(10kg),대구,북부도매,2013,02/22,"32,000"
토마토(10kg),대구,북부도매,2013,02/25,"32,000"
토마토(10kg),대구,북부도매,2013,02/26,"32,000"
토마토(10kg),대구,북부도매,2013,02/27,"32,000"
토마토(10kg),대구,북부도매,2013,02/28,"32,000"
토마토(10kg),대구,북부도매,2013,03/04,"32,000"
토마토(10kg),대구,북부도매,2013,03/05,"32,000"
토마토(10kg),대구,북부도매,2013,03/06,"32,000"
토마토(10kg),대구,북부도매,2013,03/07,"32,000"
토마토(10kg),대구,북부도매,2013,03/08,"32,000"
토마토(10kg),대구,북부도매,2013,03/11,"32,000"
토마토(10kg),대구,북부도매,2013,03/12,"32,000"
토마토(10kg),대구,북부도매,2013,03/13,"32,000"
토마토(10kg),대구,북부도매,2013,03/14,"32,000"
토마토(10kg),대구,북부도매,2013,03/15,"32,000"
토마토(10kg),대구,북부도매,2013,03/18,"35,000"
토마토(10kg),대구,북부도매,2013,03/19,"35,000"
토마토(10kg),대구,북부도매,2013,03/20,"35,000"
토마토(10kg),대구,북부도매,2013,03/21,"35,000"
토마토(10kg),대구,북부도매,2013,03/22,"37,000"
토마토(10kg),대구,북부도매,2013,03/25,"39,000"
토마토(10kg),대구,북부도매,2013,03/26,"39,000"
토마토(10kg),대구,북부도매,2013,03/27,"40,000"
토마토(10kg),대구,북부도매,2013,03/28,"40,000"
토마토(10kg),대구,북부도매,2013,03/29,"42,000"
토마토(10kg),대구,북부도매,2013,04/01,"42,000"
토마토(10kg),대구,북부도매,2013,04/02,"42,000"
토마토(10kg),대구,북부도매,2013,04/03,"39,000"
토마토(10kg),대구,북부도매,2013,04/04,"36,000"
토마토(10kg),대구,북부도매,2013,04/05,"36,000"
토마토(10kg),대구,북부도매,2013,04/08,"36,000"
토마토(10kg),대구,북부도매,2013,04/09,"36,000"
토마토(10kg),대구,북부도매,2013,04/10,"36,000"
토마토(10kg),대구,북부도매,2013,04/11,"36,000"
토마토(10kg),대구,북부도매,2013,04/12,"36,000"
토마토(10kg),대구,북부도매,2013,04/15,"36,000"
토마토(10kg),대구,북부도매,2013,04/16,"36,000"
토마토(10kg),대구,북부도매,2013,04/17,"32,000"
토마토(10kg),대구,북부도매,2013,04/18,"32,000"
토마토(10kg),대구,북부도매,2013,04/19,"32,000"
토마토(10kg),대구,북부도매,2013,04/22,"32,000"
토마토(10kg),대구,북부도매,2013,04/23,"32,000"
토마토(10kg),대구,북부도매,2013,04/24,"32,000"
토마토(10kg),대구,북부도매,2013,04/25,"32,000"
토마토(10kg),대구,북부도매,2013,04/26,"32,000"
토마토(10kg),대구,북부도매,2013,04/29,"32,000"
토마토(10kg),대구,북부도매,2013,04/30,"32,000"
토마토(10kg),대구,북부도매,2013,05/02,"28,000"
토마토(10kg),대구,북부도매,2013,05/03,"28,000"
토마토(10kg),대구,북부도매,2013,05/06,"28,000"
토마토(10kg),대구,북부도매,2013,05/07,"25,000"
토마토(10kg),대구,북부도매,2013,05/08,"25,000"
토마토(10kg),대구,북부도매,2013,05/09,"25,000"
토마토(10kg),대구,북부도매,2013,05/10,"25,000"
토마토(10kg),대구,북부도매,2013,05/13,"20,000"
토마토(10kg),대구,북부도매,2013,05/14,"20,000"
토마토(10kg),대구,북부도매,2013,05/15,"20,000"
토마토(10kg),대구,북부도매,2013,05/16,"20,000"
토마토(10kg),대구,북부도매,2013,05/20,"20,000"
토마토(10kg),대구,북부도매,2013,05/21,"20,000"
토마토(10kg),대구,북부도매,2013,05/22,"18,000"
토마토(10kg),대구,북부도매,2013,05/23,"18,000"
토마토(10kg),대구,북부도매,2013,05/24,"18,000"
토마토(10kg),대구,북부도매,2013,05/27,"21,000"
토마토(10kg),대구,북부도매,2013,05/28,"21,000"
토마토(10kg),대구,북부도매,2013,05/29,"21,000"
토마토(10kg),대구,북부도매,2013,05/30,"21,000"
토마토(10kg),대구,북부도매,2013,05/31,"21,000"
토마토(10kg),대구,북부도매,2013,06/03,"21,000"
토마토(10kg),대구,북부도매,2013,06/04,"21,000"
토마토(10kg),대구,북부도매,2013,06/05,"21,000"
토마토(10kg),대구,북부도매,2013,06/07,"21,000"
토마토(10kg),대구,북부도매,2013,06/10,"21,000"
토마토(10kg),대구,북부도매,2013,06/11,"21,000"
토마토(10kg),대구,북부도매,2013,06/12,"20,000"
토마토(10kg),대구,북부도매,2013,06/13,"18,000"
토마토(10kg),대구,북부도매,2013,06/14,"18,000"
토마토(10kg),대구,북부도매,2013,06/17,"17,000"
토마토(10kg),대구,북부도매,2013,06/18,"15,000"
토마토(10kg),대구,북부도매,2013,06/19,"15,000"
토마토(10kg),대구,북부도매,2013,06/20,"15,000"
토마토(10kg),대구,북부도매,2013,06/21,"15,000"
토마토(10kg),대구,북부도매,2013,06/24,"17,000"
토마토(10kg),대구,북부도매,2013,06/25,"17,000"
토마토(10kg),대구,북부도매,2013,06/26,"17,000"
토마토(10kg),대구,북부도매,2013,06/27,"17,000"
토마토(10kg),대구,북부도매,2013,06/28,"17,000"
토마토(10kg),대구,북부도매,2013,07/01,"17,000"
토마토(10kg),대구,북부도매,2013,07/02,"19,000"
토마토(10kg),대구,북부도매,2013,07/03,"19,000"
토마토(10kg),대구,북부도매,2013,07/04,"21,000"
토마토(10kg),대구,북부도매,2013,07/05,"21,000"
토마토(10kg),대구,북부도매,2013,07/08,"23,000"
토마토(10kg),대구,북부도매,2013,07/09,"23,000"
토마토(10kg),대구,북부도매,2013,07/10,"26,000"
토마토(10kg),대구,북부도매,2013,07/11,"26,000"
토마토(10kg),대구,북부도매,2013,07/12,"26,000"
토마토(10kg),대구,북부도매,2013,07/15,"26,000"
토마토(10kg),대구,북부도매,2013,07/16,"26,000"
토마토(10kg),대구,북부도매,2013,07/17,"26,000"
토마토(10kg),대구,북부도매,2013,07/18,"26,000"
토마토(10kg),대구,북부도매,2013,07/19,"26,000"
토마토(10kg),대구,북부도매,2013,07/22,"26,000"
토마토(10kg),대구,북부도매,2013,07/23,"29,000"
토마토(10kg),대구,북부도매,2013,07/24,"29,000"
토마토(10kg),대구,북부도매,2013,07/25,"32,000"
토마토(10kg),대구,북부도매,2013,07/26,"32,000"
토마토(10kg),대구,북부도매,2013,07/29,"32,000"
토마토(10kg),대구,북부도매,2013,07/30,"32,000"
토마토(10kg),대구,북부도매,2013,07/31,"32,000"
토마토(10kg),대구,북부도매,2013,08/01,"32,000"
토마토(10kg),대구,북부도매,2013,08/02,"32,000"
토마토(10kg),대구,북부도매,2013,08/05,"32,000"
토마토(10kg),대구,북부도매,2013,08/06,"32,000"
토마토(10kg),대구,북부도매,2013,08/07,"32,000"
토마토(10kg),대구,북부도매,2013,08/08,"32,000"
토마토(10kg),대구,북부도매,2013,08/09,"32,000"
토마토(10kg),대구,북부도매,2013,08/12,"32,000"
토마토(10kg),대구,북부도매,2013,08/13,"32,000"
토마토(10kg),대구,북부도매,2013,08/14,"32,000"
토마토(10kg),대구,북부도매,2013,08/16,"32,000"
토마토(10kg),대구,북부도매,2013,08/19,"27,000"
토마토(10kg),대구,북부도매,2013,08/20,"27,000"
토마토(10kg),대구,북부도매,2013,08/21,"27,000"
토마토(10kg),대구,북부도매,2013,08/22,"27,000"
토마토(10kg),대구,북부도매,2013,08/23,"27,000"
토마토(10kg),대구,북부도매,2013,08/26,"30,000"
토마토(10kg),대구,북부도매,2013,08/27,"30,000"
토마토(10kg),대구,북부도매,2013,08/28,"30,000"
토마토(10kg),대구,북부도매,2013,08/29,"30,000"
토마토(10kg),대구,북부도매,2013,08/30,"33,000"
토마토(10kg),대구,북부도매,2013,09/02,"30,000"
토마토(10kg),대구,북부도매,2013,09/03,"30,000"
토마토(10kg),대구,북부도매,2013,09/04,"33,000"
토마토(10kg),대구,북부도매,2013,09/05,"33,000"
토마토(10kg),대구,북부도매,2013,09/06,"33,000"
토마토(10kg),대구,북부도매,2013,09/09,"33,000"
토마토(10kg),대구,북부도매,2013,09/10,"30,000"
토마토(10kg),대구,북부도매,2013,09/11,"30,000"
토마토(10kg),대구,북부도매,2013,09/12,"38,000"
토마토(10kg),대구,북부도매,2013,09/13,"38,000"
토마토(10kg),대구,북부도매,2013,09/16,"38,000"
토마토(10kg),대구,북부도매,2013,09/17,"36,000"
토마토(10kg),대구,북부도매,2013,09/23,"36,000"
토마토(10kg),대구,북부도매,2013,09/24,"33,000"
토마토(10kg),대구,북부도매,2013,09/25,"33,000"
토마토(10kg),대구,북부도매,2013,09/26,"30,000"
토마토(10kg),대구,북부도매,2013,09/27,"30,000"
토마토(10kg),대구,북부도매,2013,09/30,"30,000"
토마토(10kg),대구,북부도매,2013,10/01,"30,000"
토마토(10kg),대구,북부도매,2013,10/02,"30,000"
토마토(10kg),대구,북부도매,2013,10/04,"30,000"
토마토(10kg),대구,북부도매,2013,10/07,"30,000"
토마토(10kg),대구,북부도매,2013,10/08,"30,000"
토마토(10kg),대구,북부도매,2013,10/10,"30,000"
토마토(10kg),대구,북부도매,2013,10/11,"30,000"
토마토(10kg),대구,북부도매,2013,10/14,"30,000"
토마토(10kg),대구,북부도매,2013,10/15,"30,000"
토마토(10kg),대구,북부도매,2013,10/16,"30,000"
토마토(10kg),대구,북부도매,2013,10/17,"30,000"
토마토(10kg),대구,북부도매,2013,10/18,"30,000"
토마토(10kg),대구,북부도매,2013,10/21,"30,000"
토마토(10kg),대구,북부도매,2013,10/22,"30,000"
토마토(10kg),대구,북부도매,2013,10/23,"30,000"
토마토(10kg),대구,북부도매,2013,10/24,"34,000"
토마토(10kg),대구,북부도매,2013,10/25,"34,000"
토마토(10kg),대구,북부도매,2013,10/28,"34,000"
토마토(10kg),대구,북부도매,2013,10/29,"34,000"
토마토(10kg),대구,북부도매,2013,10/30,"30,000"
토마토(10kg),대구,북부도매,2013,10/31,"30,000"
토마토(10kg),대구,북부도매,2013,11/01,"30,000"
토마토(10kg),대구,북부도매,2013,11/04,"30,000"
토마토(10kg),대구,북부도매,2013,11/05,"30,000"
토마토(10kg),대구,북부도매,2013,11/06,"30,000"
토마토(10kg),대구,북부도매,2013,11/07,"30,000"
토마토(10kg),대구,북부도매,2013,11/08,"30,000"
토마토(10kg),대구,북부도매,2013,11/11,"30,000"
토마토(10kg),대구,북부도매,2013,11/12,"30,000"
토마토(10kg),대구,북부도매,2013,11/13,"30,000"
토마토(10kg),대구,북부도매,2013,11/14,"30,000"
토마토(10kg),대구,북부도매,2013,11/15,"30,000"
토마토(10kg),대구,북부도매,2013,11/18,"30,000"
토마토(10kg),대구,북부도매,2013,11/19,"30,000"
토마토(10kg),대구,북부도매,2013,11/20,"30,000"
토마토(10kg),대구,북부도매,2013,11/21,"30,000"
토마토(10kg),대구,북부도매,2013,11/22,"30,000"
토마토(10kg),대구,북부도매,2013,11/25,"30,000"
토마토(10kg),대구,북부도매,2013,11/26,"30,000"
토마토(10kg),대구,북부도매,2013,11/27,"30,000"
토마토(10kg),대구,북부도매,2013,11/28,"30,000"
토마토(10kg),대구,북부도매,2013,11/29,"30,000"
토마토(10kg),대구,북부도매,2013,12/02,"30,000"
토마토(10kg),대구,북부도매,2013,12/03,"30,000"
토마토(10kg),대구,북부도매,2013,12/04,"28,000"
토마토(10kg),대구,북부도매,2013,12/05,"28,000"
토마토(10kg),대구,북부도매,2013,12/06,"28,000"
토마토(10kg),대구,북부도매,2013,12/09,"28,000"
토마토(10kg),대구,북부도매,2013,12/10,"28,000"
토마토(10kg),대구,북부도매,2013,12/11,"28,000"
토마토(10kg),대구,북부도매,2013,12/12,"30,000"
토마토(10kg),대구,북부도매,2013,12/13,"30,000"
토마토(10kg),대구,북부도매,2013,12/16,"30,000"
토마토(10kg),대구,북부도매,2013,12/17,"30,000"
토마토(10kg),대구,북부도매,2013,12/18,"33,000"
토마토(10kg),대구,북부도매,2013,12/19,"33,000"
토마토(10kg),대구,북부도매,2013,12/20,"33,000"
토마토(10kg),대구,북부도매,2013,12/23,"37,000"
토마토(10kg),대구,북부도매,2013,12/24,"37,000"
토마토(10kg),대구,북부도매,2013,12/26,"37,000"
토마토(10kg),대구,북부도매,2013,12/27,"37,000"
토마토(10kg),대구,북부도매,2013,12/30,"35,000"
토마토(10kg),대구,북부도매,2013,12/31,"35,000"
토마토(10kg),대구,북부도매,2014,01/02,"35,000"
토마토(10kg),대구,북부도매,2014,01/03,"35,000"
토마토(10kg),대구,북부도매,2014,01/06,"35,000"
토마토(10kg),대구,북부도매,2014,01/07,"35,000"
토마토(10kg),대구,북부도매,2014,01/08,"38,000"
토마토(10kg),대구,북부도매,2014,01/09,"38,000"
토마토(10kg),대구,북부도매,2014,01/10,"38,000"
토마토(10kg),대구,북부도매,2014,01/13,"38,000"
토마토(10kg),대구,북부도매,2014,01/14,"38,000"
토마토(10kg),대구,북부도매,2014,01/15,"38,000"
토마토(10kg),대구,북부도매,2014,01/16,"38,000"
토마토(10kg),대구,북부도매,2014,01/17,"34,000"
토마토(10kg),대구,북부도매,2014,01/20,"34,000"
토마토(10kg),대구,북부도매,2014,01/21,"34,000"
토마토(10kg),대구,북부도매,2014,01/22,"34,000"
토마토(10kg),대구,북부도매,2014,01/23,"34,000"
토마토(10kg),대구,북부도매,2014,01/24,"34,000"
토마토(10kg),대구,북부도매,2014,01/27,"34,000"
토마토(10kg),대구,북부도매,2014,01/28,"34,000"
토마토(10kg),대구,북부도매,2014,01/29,"34,000"
토마토(10kg),대구,북부도매,2014,02/03,"34,000"
토마토(10kg),대구,북부도매,2014,02/04,"34,000"
토마토(10kg),대구,북부도매,2014,02/05,"34,000"
토마토(10kg),대구,북부도매,2014,02/06,"34,000"
토마토(10kg),대구,북부도매,2014,02/07,"34,000"
토마토(10kg),대구,북부도매,2014,02/10,"34,000"
토마토(10kg),대구,북부도매,2014,02/11,"37,000"
토마토(10kg),대구,북부도매,2014,02/12,"37,000"
토마토(10kg),대구,북부도매,2014,02/13,"37,000"
토마토(10kg),대구,북부도매,2014,02/14,"37,000"
토마토(10kg),대구,북부도매,2014,02/17,"37,000"
토마토(10kg),대구,북부도매,2014,02/18,"37,000"
토마토(10kg),대구,북부도매,2014,02/19,"37,000"
토마토(10kg),대구,북부도매,2014,02/20,"37,000"
토마토(10kg),대구,북부도매,2014,02/21,"37,000"
토마토(10kg),대구,북부도매,2014,02/24,"37,000"
토마토(10kg),대구,북부도매,2014,02/25,"37,000"
토마토(10kg),대구,북부도매,2014,02/26,"37,000"
토마토(10kg),대구,북부도매,2014,02/27,"37,000"
토마토(10kg),대구,북부도매,2014,02/28,"37,000"
토마토(10kg),대구,북부도매,2014,03/03,"37,000"
토마토(10kg),대구,북부도매,2014,03/04,"37,000"
토마토(10kg),대구,북부도매,2014,03/05,"37,000"
토마토(10kg),대구,북부도매,2014,03/06,"37,000"
토마토(10kg),대구,북부도매,2014,03/07,"37,000"
토마토(10kg),대구,북부도매,2014,03/10,"37,000"
토마토(10kg),대구,북부도매,2014,03/11,"37,000"
토마토(10kg),대구,북부도매,2014,03/12,"37,000"
토마토(10kg),대구,북부도매,2014,03/13,"37,000"
토마토(10kg),대구,북부도매,2014,03/14,"37,000"
토마토(10kg),대구,북부도매,2014,03/17,"37,000"
토마토(10kg),대구,북부도매,2014,03/18,"37,000"
토마토(10kg),대구,북부도매,2014,03/19,"37,000"
토마토(10kg),대구,북부도매,2014,03/20,"37,000"
토마토(10kg),대구,북부도매,2014,03/21,"37,000"
토마토(10kg),대구,북부도매,2014,03/24,"37,000"
토마토(10kg),대구,북부도매,2014,03/25,"37,000"
토마토(10kg),대구,북부도매,2014,03/26,"37,000"
토마토(10kg),대구,북부도매,2014,03/27,"37,000"
토마토(10kg),대구,북부도매,2014,03/28,"37,000"
토마토(10kg),대구,북부도매,2014,03/31,"37,000"
토마토(10kg),대구,북부도매,2014,04/01,"37,000"
토마토(10kg),대구,북부도매,2014,04/02,"37,000"
토마토(10kg),대구,북부도매,2014,04/03,"37,000"
토마토(10kg),대구,북부도매,2014,04/04,"37,000"
토마토(10kg),대구,북부도매,2014,04/07,"37,000"
토마토(10kg),대구,북부도매,2014,04/08,"37,000"
토마토(10kg),대구,북부도매,2014,04/09,"37,000"
토마토(10kg),대구,북부도매,2014,04/10,"37,000"
토마토(10kg),대구,북부도매,2014,04/11,"37,000"
토마토(10kg),대구,북부도매,2014,04/14,"37,000"
토마토(10kg),대구,북부도매,2014,04/15,"37,000"
토마토(10kg),대구,북부도매,2014,04/16,"37,000"
토마토(10kg),대구,북부도매,2014,04/17,"37,000"
토마토(10kg),대구,북부도매,2014,04/18,"35,000"
토마토(10kg),대구,북부도매,2014,04/21,"35,000"
토마토(10kg),대구,북부도매,2014,04/22,"35,000"
토마토(10kg),대구,북부도매,2014,04/23,"35,000"
토마토(10kg),대구,북부도매,2014,04/24,"35,000"
토마토(10kg),대구,북부도매,2014,04/25,"35,000"
토마토(10kg),대구,북부도매,2014,04/28,"35,000"
토마토(10kg),대구,북부도매,2014,04/29,"35,000"
토마토(10kg),대구,북부도매,2014,04/30,"35,000"
토마토(10kg),대구,북부도매,2014,05/02,"35,000"
토마토(10kg),대구,북부도매,2014,05/07,"30,000"
토마토(10kg),대구,북부도매,2014,05/08,"30,000"
토마토(10kg),대구,북부도매,2014,05/09,"27,000"
토마토(10kg),대구,북부도매,2014,05/12,"27,000"
토마토(10kg),대구,북부도매,2014,05/13,"27,000"
토마토(10kg),대구,북부도매,2014,05/14,"27,000"
토마토(10kg),대구,북부도매,2014,05/15,"25,000"
토마토(10kg),대구,북부도매,2014,05/16,"25,000"
토마토(10kg),대구,북부도매,2014,05/19,"25,000"
토마토(10kg),대구,북부도매,2014,05/20,"25,000"
토마토(10kg),대구,북부도매,2014,05/21,"25,000"
토마토(10kg),대구,북부도매,2014,05/22,"25,000"
토마토(10kg),대구,북부도매,2014,05/23,"25,000"
토마토(10kg),대구,북부도매,2014,05/26,"22,000"
토마토(10kg),대구,북부도매,2014,05/27,"22,000"
토마토(10kg),대구,북부도매,2014,05/28,"20,000"
토마토(10kg),대구,북부도매,2014,05/29,"20,000"
토마토(10kg),대구,북부도매,2014,05/30,"20,000"
토마토(10kg),대구,북부도매,2014,06/02,"20,000"
토마토(10kg),대구,북부도매,2014,06/03,"20,000"
토마토(10kg),대구,북부도매,2014,06/05,"18,000"
토마토(10kg),대구,북부도매,2014,06/09,"18,000"
토마토(10kg),대구,북부도매,2014,06/10,"18,000"
토마토(10kg),대구,북부도매,2014,06/11,"18,000"
토마토(10kg),대구,북부도매,2014,06/12,"18,000"
토마토(10kg),대구,북부도매,2014,06/13,"18,000"
토마토(10kg),대구,북부도매,2014,06/16,"17,000"
토마토(10kg),대구,북부도매,2014,06/17,"17,000"
토마토(10kg),대구,북부도매,2014,06/18,"17,000"
토마토(10kg),대구,북부도매,2014,06/19,"17,000"
토마토(10kg),대구,북부도매,2014,06/20,"17,000"
토마토(10kg),대구,북부도매,2014,06/23,"17,000"
토마토(10kg),대구,북부도매,2014,06/24,"16,000"
토마토(10kg),대구,북부도매,2014,06/25,"16,000"
토마토(10kg),대구,북부도매,2014,06/26,"16,000"
토마토(10kg),대구,북부도매,2014,06/27,"15,000"
토마토(10kg),대구,북부도매,2014,06/30,"15,000"
토마토(10kg),대구,북부도매,2014,07/01,"15,000"
토마토(10kg),대구,북부도매,2014,07/02,"15,000"
토마토(10kg),대구,북부도매,2014,07/03,"15,000"
토마토(10kg),대구,북부도매,2014,07/04,"15,000"
토마토(10kg),대구,북부도매,2014,07/07,"15,000"
토마토(10kg),대구,북부도매,2014,07/08,"15,000"
토마토(10kg),대구,북부도매,2014,07/09,"15,000"
토마토(10kg),대구,북부도매,2014,07/10,"15,000"
토마토(10kg),대구,북부도매,2014,07/11,"15,000"
토마토(10kg),대구,북부도매,2014,07/14,"15,000"
토마토(10kg),대구,북부도매,2014,07/15,"15,000"
토마토(10kg),대구,북부도매,2014,07/16,"16,000"
토마토(10kg),대구,북부도매,2014,07/17,"16,000"
토마토(10kg),대구,북부도매,2014,07/18,"16,000"
토마토(10kg),대구,북부도매,2014,07/21,"16,000"
토마토(10kg),대구,북부도매,2014,07/22,"16,000"
토마토(10kg),대구,북부도매,2014,07/23,"16,000"
토마토(10kg),대구,북부도매,2014,07/24,"16,000"
토마토(10kg),대구,북부도매,2014,07/25,"15,000"
토마토(10kg),대구,북부도매,2014,07/28,"15,000"
토마토(10kg),대구,북부도매,2014,07/29,"15,000"
토마토(10kg),대구,북부도매,2014,07/30,"15,000"
토마토(10kg),대구,북부도매,2014,07/31,"15,000"
토마토(10kg),대구,북부도매,2014,08/04,"15,000"
토마토(10kg),대구,북부도매,2014,08/05,"15,000"
토마토(10kg),대구,북부도매,2014,08/06,"15,000"
토마토(10kg),대구,북부도매,2014,08/07,"15,000"
토마토(10kg),대구,북부도매,2014,08/08,"15,000"
토마토(10kg),대구,북부도매,2014,08/11,"15,000"
토마토(10kg),대구,북부도매,2014,08/12,"15,000"
토마토(10kg),대구,북부도매,2014,08/13,"15,000"
토마토(10kg),대구,북부도매,2014,08/14,"15,000"
토마토(10kg),대구,북부도매,2014,08/18,"15,000"
토마토(10kg),대구,북부도매,2014,08/19,"15,000"
토마토(10kg),대구,북부도매,2014,08/20,"17,000"
토마토(10kg),대구,북부도매,2014,08/21,"17,000"
토마토(10kg),대구,북부도매,2014,08/22,"17,000"
토마토(10kg),대구,북부도매,2014,08/25,"18,000"
토마토(10kg),대구,북부도매,2014,08/26,"18,000"
토마토(10kg),대구,북부도매,2014,08/27,"18,000"
토마토(10kg),대구,북부도매,2014,08/28,"16,000"
토마토(10kg),대구,북부도매,2014,08/29,"16,000"
토마토(10kg),대구,북부도매,2014,09/01,"16,000"
토마토(10kg),대구,북부도매,2014,09/02,"16,000"
토마토(10kg),대구,북부도매,2014,09/03,"16,000"
토마토(10kg),대구,북부도매,2014,09/04,"16,000"
토마토(10kg),대구,북부도매,2014,09/05,"16,000"
토마토(10kg),대구,북부도매,2014,09/11,"16,000"
토마토(10kg),대구,북부도매,2014,09/12,"16,000"
토마토(10kg),대구,북부도매,2014,09/15,"16,000"
토마토(10kg),대구,북부도매,2014,09/17,"16,000"
토마토(10kg),대구,북부도매,2014,09/18,"18,000"
토마토(10kg),대구,북부도매,2014,09/19,"20,000"
토마토(10kg),대구,북부도매,2014,09/22,"25,000"
토마토(10kg),대구,북부도매,2014,09/23,"25,000"
토마토(10kg),대구,북부도매,2014,09/24,"27,000"
토마토(10kg),대구,북부도매,2014,09/25,"30,000"
토마토(10kg),대구,북부도매,2014,09/26,"35,000"
토마토(10kg),대구,북부도매,2014,09/29,"35,000"
토마토(10kg),대구,북부도매,2014,09/30,"35,000"
토마토(10kg),대구,북부도매,2014,10/01,"32,000"
토마토(10kg),대구,북부도매,2014,10/02,"30,000"
토마토(10kg),대구,북부도매,2014,10/06,"30,000"
토마토(10kg),대구,북부도매,2014,10/07,"28,000"
토마토(10kg),대구,북부도매,2014,10/08,"25,000"
토마토(10kg),대구,북부도매,2014,10/10,"25,000"
토마토(10kg),대구,북부도매,2014,10/13,"25,000"
토마토(10kg),대구,북부도매,2014,10/14,"25,000"
토마토(10kg),대구,북부도매,2014,10/15,"25,000"
토마토(10kg),대구,북부도매,2014,10/16,"25,000"
토마토(10kg),대구,북부도매,2014,10/17,"25,000"
토마토(10kg),대구,북부도매,2014,10/20,"30,000"
토마토(10kg),대구,북부도매,2014,10/21,"30,000"
토마토(10kg),대구,북부도매,2014,10/22,"26,000"
토마토(10kg),대구,북부도매,2014,10/23,"26,000"
토마토(10kg),대구,북부도매,2014,10/24,"26,000"
토마토(10kg),대구,북부도매,2014,10/27,"26,000"
토마토(10kg),대구,북부도매,2014,10/28,"24,000"
토마토(10kg),대구,북부도매,2014,10/29,"24,000"
토마토(10kg),대구,북부도매,2014,10/30,"22,000"
토마토(10kg),대구,북부도매,2014,10/31,"22,000"
토마토(10kg),대구,북부도매,2014,11/03,"20,000"
토마토(10kg),대구,북부도매,2014,11/04,"20,000"
토마토(10kg),대구,북부도매,2014,11/05,"18,000"
토마토(10kg),대구,북부도매,2014,11/06,"18,000"
토마토(10kg),대구,북부도매,2014,11/07,"18,000"
토마토(10kg),대구,북부도매,2014,11/10,"18,000"
토마토(10kg),대구,북부도매,2014,11/11,"18,000"
토마토(10kg),대구,북부도매,2014,11/12,"20,000"
토마토(10kg),대구,북부도매,2014,11/13,"20,000"
토마토(10kg),대구,북부도매,2014,11/14,"20,000"
토마토(10kg),대구,북부도매,2014,11/17,"20,000"
토마토(10kg),대구,북부도매,2014,11/18,"20,000"
토마토(10kg),대구,북부도매,2014,11/19,"20,000"
토마토(10kg),대구,북부도매,2014,11/20,"20,000"
토마토(10kg),대구,북부도매,2014,11/21,"20,000"
토마토(10kg),대구,북부도매,2014,11/24,"20,000"
토마토(10kg),대구,북부도매,2014,11/25,"20,000"
토마토(10kg),대구,북부도매,2014,11/26,"22,000"
토마토(10kg),대구,북부도매,2014,11/27,"22,000"
토마토(10kg),대구,북부도매,2014,11/28,"22,000"
토마토(10kg),대구,북부도매,2014,12/02,"22,000"
토마토(10kg),대구,북부도매,2014,12/03,"22,000"
토마토(10kg),대구,북부도매,2014,12/04,"22,000"
토마토(10kg),대구,북부도매,2014,12/05,"22,000"
토마토(10kg),대구,북부도매,2014,12/08,"22,000"
토마토(10kg),대구,북부도매,2014,12/09,"22,000"
토마토(10kg),대구,북부도매,2014,12/10,"22,000"
토마토(10kg),대구,북부도매,2014,12/11,"22,000"
토마토(10kg),대구,북부도매,2014,12/12,"22,000"
토마토(10kg),대구,북부도매,2014,12/15,"22,000"
토마토(10kg),대구,북부도매,2014,12/16,"22,000"
토마토(10kg),대구,북부도매,2014,12/17,"22,000"
토마토(10kg),대구,북부도매,2014,12/18,"22,000"
토마토(10kg),대구,북부도매,2014,12/19,"22,000"
토마토(10kg),대구,북부도매,2014,12/22,"22,000"
토마토(10kg),대구,북부도매,2014,12/23,"22,000"
토마토(10kg),대구,북부도매,2014,12/24,"22,000"
토마토(10kg),대구,북부도매,2014,12/26,"22,000"
토마토(10kg),대구,북부도매,2014,12/29,"23,000"
토마토(10kg),대구,북부도매,2014,12/30,"23,000"
토마토(10kg),대구,북부도매,2014,12/31,"23,000"
토마토(10kg),대구,북부도매,2015,01/02,"23,000"
토마토(10kg),대구,북부도매,2015,01/05,"24,000"
토마토(10kg),대구,북부도매,2015,01/06,"24,000"
토마토(10kg),대구,북부도매,2015,01/07,"25,000"
토마토(10kg),대구,북부도매,2015,01/08,"26,000"
토마토(10kg),대구,북부도매,2015,01/09,"26,000"
토마토(10kg),대구,북부도매,2015,01/12,"26,000"
토마토(10kg),대구,북부도매,2015,01/13,"26,000"
토마토(10kg),대구,북부도매,2015,01/14,"26,000"
