일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),가격
2018-07-28,7,2018,0.0035627712633851676,0.4190788821884573,0.030917030658129445,0.013544679748353848,38.58504920590233,24.495581128972244,7.570717171717172,24733.333333333332
2018-07-29,7,2018,0.002757439637393561,0.3411316170993357,0.026895522251064837,0.00835695373857651,24.267842342450454,13.984893877995528,10.479935064935065,24000.0
2018-07-30,7,2018,0.002934332480257983,0.3210184629443539,0.027068725013999182,0.010288513842929042,17.166085582219246,9.416855103946151,9.391581529581531,23266.666666666668
2018-07-31,7,2018,0.003171794393130763,0.3383702972004461,0.03278683688874865,0.012361047309548047,20.86127462625471,11.49582186868838,11.688515151515153,21466.666666666668
2018-08-01,7,2018,0.0035225844286841867,0.3915344099526981,0.034737523108671016,0.014494967789299732,26.597887751541496,15.327373227587042,12.2833088023088,19066.666666666668
2018-08-02,7,2018,0.0037795236912680366,0.38619724370322334,0.035786617876869695,0.014347083318568725,27.3342459748004,16.439114542021763,11.838761904761904,19066.666666666668
2018-08-03,7,2018,0.004060559053737191,0.393410705174608,0.03753088662473658,0.01369946525824629,32.07355383171749,19.999663527314716,10.950897546897545,18933.333333333332
2018-08-04,7,2018,0.0035557829779476334,0.35309369587761275,0.03344809943294551,0.010642261938773776,30.045217939368786,17.967970490365804,10.279582972582972,19111.11111111111
2018-08-05,7,2018,0.0031262848339500666,0.33407803054116597,0.031992442341069356,0.008440311702314228,27.499053356080527,16.815098533614094,9.546150072150073,19288.88888888889
2018-08-06,7,2018,0.0035277402323339218,0.3680271089826905,0.030730831036374744,0.012025222012797133,29.992118439446024,18.77596586624823,7.0416406926406925,19466.666666666668
2018-08-07,7,2018,0.0032897418904110076,0.3813584230160806,0.030944755894668677,0.011856638884471393,24.349094765738872,14.320222490479237,7.390487734487734,18533.333333333332
2018-08-08,7,2018,0.0037974284472842724,0.37523934521137065,0.029964913665865327,0.012398311989408927,27.267633631315213,16.17892066027633,9.388558441558443,18866.666666666668
2018-08-09,7,2018,0.0035049122525701486,0.3704697781744139,0.029242155741056913,0.012262629863225658,26.286915435116764,15.75453811611257,7.121490620490619,19066.666666666668
2018-08-10,7,2018,0.003100173772449451,0.39831222561632035,0.028005396481856005,0.012566950767594358,22.00505481325689,13.0457115732567,5.891158730158731,19466.666666666668
2018-08-11,7,2018,0.002945555457872934,0.37228636690364886,0.026519325666680294,0.009969275301520152,16.61919054846896,9.488701318091847,6.607453102453103,19599.999999999996
2018-08-12,7,2018,0.0032507987626684874,0.355069702949145,0.02702034005210077,0.009171374298752014,21.461726490046036,12.615239747894737,6.781427128427128,19733.333333333332
2018-08-13,7,2018,0.004323647196706512,0.3631210262544526,0.022952472956837652,0.013290153816458646,29.46589692297999,17.120743435775715,9.756304473304475,19866.666666666668
2018-08-14,7,2018,0.004527286620983386,0.3479180511768925,0.025983445026802145,0.015078803266541044,28.313942022520102,16.178312675094467,10.668444444444445,19466.666666666668
2018-08-15,7,2018,0.0034878958831907063,0.3336526341164639,0.02886600639309034,0.012320512828412709,25.00953522638468,15.02353758915048,9.1234126984127,20133.333333333332
2018-08-16,7,2018,0.0029802797525121986,0.31434350851983534,0.023901199976062916,0.010083749954054836,18.365341808089358,9.499614439063436,5.6467085137085125,20800.0
2018-08-17,7,2018,0.002828931947415683,0.2986095930495202,0.030309612948688662,0.009328667214067258,19.371233867445888,7.297591043530415,10.245326118326119,20800.0
2018-08-18,7,2018,0.0030776576485181963,0.3084207288544851,0.03225300701360805,0.010605482061024636,20.867105696702836,8.602700946466573,11.201751803751803,20466.666666666668
2018-08-19,7,2018,0.003557559051963905,0.349106618073284,0.04175120351741316,0.011391888208470534,25.779946495481045,13.405340144867742,9.88959595959596,20133.333333333332
2018-08-20,7,2018,0.004072882109065746,0.37266245413389937,0.041737219577762705,0.013940911188674255,34.36116446977348,19.789674905646702,8.12234199134199,19800.0
2018-08-21,7,2018,0.0040970541314904714,0.350889723192047,0.03172969264738469,0.014112433157934852,32.35111661809621,18.554594644200375,7.541808080808081,20333.333333333332
2018-08-22,7,2018,0.0032896967351082715,0.3274496502530504,0.023636757660155445,0.012625412752606289,26.32025806633526,13.42224969436051,9.067177489177487,20133.333333333332
2018-08-23,7,2018,0.0030950070368589455,0.2982339109066504,0.015384503084541376,0.00838264653164922,17.118791713596824,7.910484659025624,0.5334069264069263,20866.666666666668
