판매일시,파종일시,도,PC1,PC2,PC3,PC4,가격,도_num,파종연월,판매연월
2015-06-03,2015-02-03,광주광역시,2.2477658887237912,-0.7744351918821405,-0.6505321143509516,-0.7130483884219598,21000.0,12,2015-02,2015-06
2015-06-03,2015-02-03,대구광역시,4.28522247650734,-1.0741367995861286,-0.6735693078416191,-0.12021509785454955,20000.0,9,2015-02,2015-06
2015-06-03,2015-02-03,대전광역시,3.0561019125774065,-1.3033125321235859,-0.6385199866292844,-0.15443571137481849,22000.0,7,2015-02,2015-06
2015-06-03,2015-02-03,부산광역시,1.410962410723579,-0.5081859438653477,0.07390106809429015,0.6017608177667839,20000.0,13,2015-02,2015-06
2015-06-03,2015-02-03,서울특별시,5.214890184977322,-2.191012272803828,-0.9528207321380763,0.7714083566472387,16000.0,3,2015-02,2015-06
2015-06-03,2015-02-03,울산광역시,2.1154901967975253,-1.1400041575430901,-0.44071816884089454,0.16382213501457166,16000.0,10,2015-02,2015-06
2015-06-03,2015-02-03,인천광역시,4.3624021858468724,-1.2161898557293223,-0.5210358690151994,0.8114249854002806,16000.0,2,2015-02,2015-06
2015-06-03,2015-02-03,전라남도,1.6176604567247888,-0.7917385147906012,-0.1480038163659154,0.39762548569471456,16000.0,14,2015-02,2015-06
2015-06-03,2015-02-03,전라북도,1.8911121222776177,-0.7947162135919386,-0.43945689376557345,-0.25442373807278856,16000.0,8,2015-02,2015-06
2015-06-03,2015-02-03,충청남도,2.316984976193678,-0.7964019591555079,-0.5138553726272528,-0.22276588251643772,16000.0,6,2015-02,2015-06
2015-06-03,2015-02-03,충청북도,3.813323179179632,-1.1540876958024575,-0.6968086724167424,-0.043549232781548944,16000.0,5,2015-02,2015-06
2015-06-04,2015-02-04,강원도,2.8098753594639194,0.13629347705573305,-0.3459753565727313,-0.7259273186858282,15000.0,0,2015-02,2015-06
2015-06-04,2015-02-04,경기도,5.662814835798137,-0.3867116680273228,-0.5709350473324151,0.175170461612342,15000.0,1,2015-02,2015-06
2015-06-04,2015-02-04,경상남도,2.0575244402543404,0.809920245739745,-0.0591089400047427,-0.6898821437976548,15000.0,11,2015-02,2015-06
2015-06-04,2015-02-04,경상북도,2.847368871762539,0.43557719489199054,-0.06919264836905081,-0.04692427275492623,15000.0,4,2015-02,2015-06
2015-06-04,2015-02-04,광주광역시,5.807475979992427,1.4570276620098026,-0.5602520834950883,-1.8598373430254138,18000.0,12,2015-02,2015-06
2015-06-04,2015-02-04,대구광역시,3.838388384260716,0.5384842641770683,-0.1999966740218154,-0.4809823328361654,20000.0,9,2015-02,2015-06
2015-06-04,2015-02-04,대전광역시,4.348895836310334,-0.15113997775328858,-0.37307880778943425,-0.2853486996709387,22000.0,7,2015-02,2015-06
2015-06-04,2015-02-04,부산광역시,2.3767008063459962,0.5345790899923311,0.004764563693941561,-0.47381775118737335,19000.0,13,2015-02,2015-06
2015-06-04,2015-02-04,서울특별시,6.378789443774481,-1.0021638722474893,-0.8369922754437548,0.23471273559504302,15000.0,3,2015-02,2015-06
2015-06-04,2015-02-04,울산광역시,3.1334309966053113,-0.12633747829568134,-0.36945241327595485,-0.4027096999477656,15000.0,10,2015-02,2015-06
2015-06-04,2015-02-04,인천광역시,6.046111130078147,-0.021628684279057845,-0.2976486166029572,0.6446914074763014,15000.0,2,2015-02,2015-06
2015-06-04,2015-02-04,전라남도,3.2131059901757406,1.6063073759084907,0.4043427367982046,0.18115708256816948,15000.0,14,2015-02,2015-06
2015-06-04,2015-02-04,전라북도,3.7976108030077897,0.35195081621571606,-0.20555834125364467,-0.24707698822569532,15000.0,8,2015-02,2015-06
2015-06-04,2015-02-04,충청남도,4.182735075358393,0.31355374631551797,-0.19420260613078413,-0.05248361376248413,15000.0,6,2015-02,2015-06
2015-06-04,2015-02-04,충청북도,5.323996278998758,-0.10266461554853674,-0.5020872051061582,-0.1664805059098546,15000.0,5,2015-02,2015-06
2015-06-05,2015-02-05,강원도,2.3673128431626265,0.7317343893119785,-0.12860221713012612,-0.6523214263388524,-1.0,0,2015-02,2015-06
2015-06-05,2015-02-05,경기도,4.831743922677724,0.27080405413162123,0.004053855669826395,0.9005883673073576,-1.0,1,2015-02,2015-06
2015-06-05,2015-02-05,경상남도,1.7936828142061005,1.4848816552070634,0.2313464473543977,-0.401426742175389,-1.0,11,2015-02,2015-06
2015-06-05,2015-02-05,경상북도,3.0008188240390496,1.0385178385161213,0.34388798919792646,0.7810027971894311,-1.0,4,2015-02,2015-06
2015-06-05,2015-02-05,광주광역시,1.8674582501794197,0.704073182028091,-0.17178318377001728,-0.7705862374157011,-1.0,12,2015-02,2015-06
2015-06-05,2015-02-05,대구광역시,3.731701065875893,1.1371371175022411,-0.1450181401843797,-0.8275429187537284,-1.0,9,2015-02,2015-06
2015-06-05,2015-02-05,대전광역시,2.58416129507682,0.5484793531613228,0.12207129952148967,0.20760568888935943,-1.0,7,2015-02,2015-06
2015-06-05,2015-02-05,부산광역시,2.984329433162125,2.255027671252798,0.396700143412117,-0.7218843642377168,-1.0,13,2015-02,2015-06
2015-06-05,2015-02-05,서울특별시,5.468790381019738,0.24889814820577,-0.13714586682085156,0.5407322804084125,-1.0,3,2015-02,2015-06
2015-06-05,2015-02-05,울산광역시,3.5880984111838425,1.030707172090814,0.04630612032857152,0.04528340776103527,-1.0,10,2015-02,2015-06
2015-06-05,2015-02-05,인천광역시,3.4339845511933644,0.8591965562403533,0.3659147355558258,0.8597193061851436,-1.0,2,2015-02,2015-06
2015-06-05,2015-02-05,전라남도,0.6832677991733982,1.3886822949794582,0.4623122847553748,0.08177242728986965,-1.0,14,2015-02,2015-06
2015-06-05,2015-02-05,전라북도,2.0933324235539454,0.7571772394352185,0.1461333563078462,0.15861634604592192,-1.0,8,2015-02,2015-06
2015-06-05,2015-02-05,충청남도,1.4335839231814684,0.9081878695171373,0.3164634012950143,0.21879678163496494,-1.0,6,2015-02,2015-06
2015-06-05,2015-02-05,충청북도,4.180871862536679,0.636557966192907,0.12142504967511665,0.6604181768839411,-1.0,5,2015-02,2015-06
2015-06-06,2015-02-06,강원도,2.492557453054435,0.5101100811895736,-0.006183831573882086,-0.06715280602265514,-1.0,0,2015-02,2015-06
2015-06-06,2015-02-06,경기도,2.847026419974948,-1.0946869472473082,-0.2814202626407731,0.8730035857643795,-1.0,1,2015-02,2015-06
2015-06-06,2015-02-06,경상남도,0.6911533767067879,0.028587310859791076,-0.08038445179448495,-0.15104302167059955,-1.0,11,2015-02,2015-06
2015-06-06,2015-02-06,경상북도,1.2072445408819008,0.32487155031163667,0.21940201832764106,0.7054897462905731,-1.0,4,2015-02,2015-06
2015-06-06,2015-02-06,광주광역시,-0.5500819165530104,-0.4700096407783604,-0.11060586781658671,-0.01340400162390879,-1.0,12,2015-02,2015-06
