,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
516,2013-02-04,6,2013,0.003974583333333334,0.4595833333333333,0.024904166666666675,0.015220416666666675,27.42083333333333,37.23809905157343,3.68,토마토(10kg),충청남도,오정도매,45000.0
531,2013-02-05,6,2013,0.005262500000000002,0.8079166666666667,0.008945833333333337,0.029351666666666682,65.8375,29.90086062785448,0.02,토마토(10kg),충청남도,오정도매,40000.0
546,2013-02-06,6,2013,0.005008750000000001,0.5808333333333332,0.028804166666666683,0.015982083333333338,35.74166666666667,23.492542625133492,0.8800000000000001,토마토(10kg),충청남도,오정도매,38000.0
561,2013-02-07,6,2013,0.004330000000000002,0.4404166666666668,0.028937500000000012,0.00796291666666667,28.2625,25.133659538759094,7.459999999999999,토마토(10kg),충청남도,오정도매,38000.0
576,2013-02-08,6,2013,0.005260833333333334,0.4325,0.02346250000000001,0.01430875,32.24583333333333,32.38522966581819,9.28,토마토(10kg),충청남도,오정도매,38000.0
591,2013-02-09,6,2013,0.005045833333333335,0.5975,0.02240000000000001,0.019155416666666668,43.4125,31.093288075775238,8.059999999999999,토마토(10kg),충청남도,오정도매,38000.0
606,2013-02-10,6,2013,0.006350416666666668,0.5804166666666668,0.03009166666666668,0.012818333333333338,46.8125,31.28745686724093,3.82,토마토(10kg),충청남도,오정도매,38000.0
621,2013-02-11,6,2013,0.00602166666666667,0.4233333333333332,0.031070833333333343,0.010914166666666673,24.3,22.181906680183978,9.34,토마토(10kg),충청남도,오정도매,38000.0
636,2013-02-12,6,2013,0.004937916666666669,0.58125,0.020325000000000003,0.020355,36.30833333333333,18.22198192319339,1.0,토마토(10kg),충청남도,오정도매,38000.0
651,2013-02-13,6,2013,0.005485416666666668,0.7145833333333333,0.022679166666666674,0.020310416666666675,45.45833333333334,19.933405724898087,8.82,토마토(10kg),충청남도,오정도매,38000.0
666,2013-02-14,6,2013,0.005555833333333335,0.69375,0.020358333333333336,0.02416666666666668,67.67916666666666,29.795514776652407,7.2799999999999985,토마토(10kg),충청남도,오정도매,38000.0
681,2013-02-15,6,2013,0.004282083333333335,0.4512500000000001,0.029766666666666674,0.013077500000000002,40.17916666666667,30.262980878075552,8.64,토마토(10kg),충청남도,오정도매,38000.0
696,2013-02-16,6,2013,0.005762916666666668,0.4787500000000001,0.02942916666666668,0.015123750000000004,32.69583333333333,26.81621916743176,9.8,토마토(10kg),충청남도,오정도매,37000.0
711,2013-02-17,6,2013,0.004634583333333334,0.5504166666666667,0.01746250000000001,0.02210250000000001,45.975,18.99466587914599,1.28,토마토(10kg),충청남도,오정도매,36000.0
726,2013-02-18,6,2013,0.0039137500000000006,0.4429166666666666,0.025887500000000008,0.01431583333333334,42.65833333333333,21.259560623042056,2.76,토마토(10kg),충청남도,오정도매,35000.0
741,2013-02-19,6,2013,0.003764166666666668,0.34875,0.033641666666666674,0.011786250000000005,33.0125,36.972827645605996,8.04,토마토(10kg),충청남도,오정도매,35000.0
756,2013-02-20,6,2013,0.005478333333333334,0.395,0.029775000000000013,0.013495833333333335,25.39583333333333,34.34027037676496,9.64,토마토(10kg),충청남도,오정도매,35000.0
771,2013-02-21,6,2013,0.0060141666666666685,0.5075,0.025970833333333342,0.01691000000000001,43.50416666666666,20.34123708320832,9.76,토마토(10kg),충청남도,오정도매,35000.0
786,2013-02-22,6,2013,0.007687500000000002,0.6316666666666667,0.030808333333333344,0.016517500000000004,71.75,26.088932866143132,1.98,토마토(10kg),충청남도,오정도매,35000.0
801,2013-02-23,6,2013,0.004466666666666669,0.39791666666666653,0.035525000000000015,0.012957500000000002,33.19583333333333,41.127888667446335,10.06,토마토(10kg),충청남도,오정도매,35000.0
816,2013-02-24,6,2013,0.005804583333333334,0.6579166666666667,0.024787500000000004,0.01746000000000001,51.025,33.539531596251265,7.38,토마토(10kg),충청남도,오정도매,35000.0
831,2013-02-25,6,2013,0.0056158333333333355,0.6533333333333333,0.014191666666666668,0.026097083333333337,60.80416666666667,30.715877543064718,6.34,토마토(10kg),충청남도,오정도매,35000.0
846,2013-02-26,6,2013,0.005017500000000003,0.6941666666666666,0.013150000000000005,0.03214791666666668,85.44583333333333,35.892142129924494,0.12000000000000002,토마토(10kg),충청남도,오정도매,36000.0
861,2013-02-27,6,2013,0.005316666666666668,0.6120833333333333,0.027195833333333343,0.01962083333333334,69.67083333333335,40.44747690367007,8.16,토마토(10kg),충청남도,오정도매,31000.0
876,2013-02-28,6,2013,0.004136250000000001,0.64375,0.02509583333333333,0.02364750000000001,64.90416666666667,35.72928268138588,8.0,토마토(10kg),충청남도,오정도매,31000.0
891,2013-03-01,6,2013,0.0035654166666666673,0.39666666666666667,0.03842916666666669,0.009553750000000005,50.06249999999999,28.926879746357823,7.2799999999999985,토마토(10kg),충청남도,오정도매,31000.0
906,2013-03-02,6,2013,0.0033345833333333344,0.3695833333333333,0.036754166666666685,0.009083333333333336,33.53333333333334,25.174213904999352,10.12,토마토(10kg),충청남도,오정도매,31000.0
921,2013-03-03,6,2013,0.003759166666666668,0.4345833333333333,0.030962500000000007,0.011430416666666669,34.92083333333333,26.094036484117346,10.28,토마토(10kg),충청남도,오정도매,31000.0
936,2013-03-04,6,2013,0.006724166666666668,0.6270833333333334,0.032354166666666684,0.017180416666666674,68.08333333333334,27.4994708321909,8.12,토마토(10kg),충청남도,오정도매,31000.0
951,2013-03-05,6,2013,0.005408333333333335,0.7937500000000002,0.030237500000000007,0.019868750000000004,79.57083333333331,21.790081769372925,9.28,토마토(10kg),충청남도,오정도매,31000.0
966,2013-03-06,6,2013,0.004825000000000001,0.5404166666666667,0.039825000000000006,0.019652083333333337,79.24583333333331,21.718958855023562,8.36,토마토(10kg),충청남도,오정도매,35000.0
981,2013-03-07,6,2013,0.003923333333333335,0.5254166666666665,0.04806666666666668,0.0143325,98.85416666666669,20.833634437415675,2.3600000000000003,토마토(10kg),충청남도,오정도매,35000.0
996,2013-03-08,6,2013,0.005081666666666668,0.7270833333333333,0.0388375,0.01976333333333333,122.17916666666665,23.279401938237253,6.959999999999999,토마토(10kg),충청남도,오정도매,32000.0
1011,2013-03-09,6,2013,0.0064504166666666685,0.7033333333333333,0.05156666666666666,0.01829041666666667,143.47083333333333,28.466716171186327,9.28,토마토(10kg),충청남도,오정도매,32000.0
1026,2013-03-10,6,2013,0.003302500000000002,0.31791666666666674,0.03899583333333335,0.007506666666666668,50.1875,24.61820719445393,10.56,토마토(10kg),충청남도,오정도매,32000.0
1041,2013-03-11,6,2013,0.005180416666666668,0.4370833333333334,0.02615000000000001,0.020628333333333342,46.375,33.445086713408486,10.76,토마토(10kg),충청남도,오정도매,32000.0
1056,2013-03-12,6,2013,0.003995416666666669,0.5391666666666666,0.022766666666666668,0.02303083333333334,58.62083333333332,45.145115208561386,4.16,토마토(10kg),충청남도,오정도매,32000.0
1071,2013-03-13,6,2013,0.003059583333333335,0.38,0.037116666666666666,0.009135416666666672,22.27916666666666,37.714912464226884,2.82,토마토(10kg),충청남도,오정도매,32000.0
1086,2013-03-14,6,2013,0.004273333333333336,0.4112500000000001,0.029729166666666675,0.01561250000000001,28.28333333333334,27.661789633294877,8.739999999999998,토마토(10kg),충청남도,오정도매,30000.0
1101,2013-03-15,6,2013,0.004563750000000001,0.44666666666666666,0.02479583333333334,0.018575416666666667,30.33750000000001,24.915781045913572,9.16,토마토(10kg),충청남도,오정도매,30000.0
1116,2013-03-16,6,2013,0.004939583333333335,0.4404166666666667,0.02397916666666667,0.0187625,32.520833333333336,28.006086795833067,10.08,토마토(10kg),충청남도,오정도매,30000.0
1131,2013-03-17,6,2013,0.004238333333333334,0.4791666666666667,0.02429583333333334,0.017821666666666673,39.3875,36.070086688391385,6.92,토마토(10kg),충청남도,오정도매,30000.0
1146,2013-03-18,6,2013,0.003234583333333333,0.3754166666666667,0.03157500000000001,0.014229166666666671,27.59166666666666,39.35207190779115,1.2,토마토(10kg),충청남도,오정도매,30000.0
1161,2013-03-19,6,2013,0.0036537500000000007,0.5570833333333333,0.019383333333333343,0.019618333333333342,52.19999999999999,32.109688489506716,2.26,토마토(10kg),충청남도,오정도매,30000.0
1176,2013-03-20,6,2013,0.003905833333333335,0.4054166666666668,0.027604166666666676,0.013627916666666674,41.2,32.68869533691082,4.48,토마토(10kg),충청남도,오정도매,30000.0
1191,2013-03-21,6,2013,0.004940416666666668,0.3675000000000001,0.031120833333333337,0.014208750000000003,33.81666666666666,28.53068510890775,10.94,토마토(10kg),충청남도,오정도매,30000.0
1206,2013-03-22,6,2013,0.004007500000000001,0.4183333333333333,0.02470833333333334,0.017514166666666667,40.6,31.306427596985788,3.04,토마토(10kg),충청남도,오정도매,30000.0
1221,2013-03-23,6,2013,0.0051287500000000005,0.42541666666666667,0.031875000000000014,0.01739625000000001,49.39583333333334,36.57548737532829,9.8,토마토(10kg),충청남도,오정도매,30666.66666666667
1236,2013-03-24,6,2013,0.004853750000000002,0.4662500000000001,0.03744166666666667,0.014445000000000003,48.10833333333333,42.6359207426266,9.9,토마토(10kg),충청남도,오정도매,31333.33333333333
1251,2013-03-25,6,2013,0.003516250000000002,0.3562500000000001,0.03913750000000001,0.00899666666666667,37.120833333333344,47.49455005654824,11.18,토마토(10kg),충청남도,오정도매,32000.0
1266,2013-03-26,6,2013,0.004660000000000003,0.4354166666666666,0.03020000000000001,0.015198750000000009,37.44583333333333,39.852950984905625,10.34,토마토(10kg),충청남도,오정도매,32000.0
1281,2013-03-27,6,2013,0.004814166666666667,0.4804166666666667,0.025262500000000004,0.01928125000000001,43.9375,44.75254585150442,11.04,토마토(10kg),충청남도,오정도매,32000.0
1296,2013-03-28,6,2013,0.004622083333333334,0.4183333333333333,0.02264166666666668,0.018385416666666668,41.8625,39.36561586406753,6.419999999999999,토마토(10kg),충청남도,오정도매,36000.0
1311,2013-03-29,6,2013,0.004271666666666668,0.3279166666666667,0.03526666666666668,0.012395000000000005,38.95,38.112026566486676,11.08,토마토(10kg),충청남도,오정도매,40000.0
1326,2013-03-30,6,2013,0.0043500000000000014,0.405,0.035195833333333364,0.01649666666666667,42.39166666666667,38.186644305464384,3.3,토마토(10kg),충청남도,오정도매,40000.0
1341,2013-03-31,6,2013,0.004082500000000001,0.43875,0.035329166666666675,0.015385416666666669,42.41250000000001,36.524761351662725,10.220000000000002,토마토(10kg),충청남도,오정도매,40000.0
1356,2013-04-01,6,2013,0.004637500000000003,0.5562500000000001,0.031533333333333344,0.02330250000000001,58.92083333333333,31.395280975118826,7.3,토마토(10kg),충청남도,오정도매,40000.0
1371,2013-04-02,6,2013,0.003447916666666668,0.5541666666666667,0.034216666666666666,0.019183333333333344,43.43333333333332,30.334138741270532,0.04,토마토(10kg),충청남도,오정도매,45000.0
1386,2013-04-03,6,2013,0.005172500000000003,0.6583333333333334,0.04287500000000001,0.018390833333333332,58.79166666666666,29.696094103350173,9.24,토마토(10kg),충청남도,오정도매,45000.0
1401,2013-04-04,6,2013,0.008326666666666668,0.6920833333333333,0.04514166666666667,0.030720416666666674,109.71666666666668,21.2195448996323,10.7,토마토(10kg),충청남도,오정도매,40000.0
1416,2013-04-05,6,2013,0.008907500000000002,0.7741666666666667,0.044908333333333335,0.03458291666666667,140.8125,17.40819869594833,5.92,토마토(10kg),충청남도,오정도매,36000.0
1431,2013-04-06,6,2013,0.003319583333333335,0.5137499999999999,0.03880416666666668,0.014464583333333338,51.40000000000001,23.89259488222661,0.0,토마토(10kg),충청남도,오정도매,35333.333333333336
1446,2013-04-07,6,2013,0.002492916666666668,0.3120833333333334,0.04238333333333335,0.008752916666666671,22.55833333333333,22.184482095788727,8.42,토마토(10kg),충청남도,오정도매,34666.666666666664
1461,2013-04-08,6,2013,0.003407916666666668,0.3508333333333334,0.043604166666666666,0.013569583333333338,39.08333333333333,25.4481371130035,7.6,토마토(10kg),충청남도,오정도매,34000.0
1476,2013-04-09,6,2013,0.003966666666666668,0.3950000000000001,0.03763333333333335,0.01145291666666667,65.88333333333333,32.957992888158806,10.7,토마토(10kg),충청남도,오정도매,34000.0
1491,2013-04-10,6,2013,0.0027383333333333344,0.2958333333333333,0.03754166666666668,0.010951250000000004,28.308333333333334,27.153246920460496,8.580000000000002,토마토(10kg),충청남도,오정도매,34000.0
1506,2013-04-11,6,2013,0.0037508333333333343,0.38166666666666665,0.037225000000000015,0.011824166666666672,32.766666666666666,23.959754894793555,11.32,토마토(10kg),충청남도,오정도매,33000.0
1521,2013-04-12,6,2013,0.0032816666666666675,0.35124999999999995,0.0355125,0.013636250000000006,30.32083333333333,18.82567624373961,11.26,토마토(10kg),충청남도,오정도매,33000.0
1536,2013-04-13,6,2013,0.003618333333333335,0.3441666666666666,0.049212500000000006,0.012374583333333338,46.79166666666666,20.05193860035291,11.239999999999998,토마토(10kg),충청남도,오정도매,34000.0
1551,2013-04-14,6,2013,0.0036141666666666687,0.37833333333333335,0.049683333333333336,0.010410833333333336,69.4375,19.121101374503784,8.14,토마토(10kg),충청남도,오정도매,35000.0
1566,2013-04-15,6,2013,0.0030395833333333342,0.4375000000000001,0.021825000000000004,0.02255500000000001,57.68333333333332,26.449219763958673,1.94,토마토(10kg),충청남도,오정도매,36000.0
1581,2013-04-16,6,2013,0.0030662500000000013,0.4050000000000001,0.041620833333333336,0.014995833333333337,52.67083333333333,26.23168719331908,7.660000000000001,토마토(10kg),충청남도,오정도매,36000.0
1596,2013-04-17,6,2013,0.003475000000000001,0.5000000000000001,0.02868750000000001,0.01845375,58.5625,24.078989735044395,4.06,토마토(10kg),충청남도,오정도매,36000.0
1611,2013-04-18,6,2013,0.0035895833333333344,0.4725,0.04178333333333335,0.014430416666666671,52.97499999999999,26.88188219789001,5.7200000000000015,토마토(10kg),충청남도,오정도매,32000.0
1626,2013-04-19,6,2013,0.00351875,0.4050000000000001,0.039595833333333344,0.01517958333333334,36.529166666666654,24.65486509747459,11.14,토마토(10kg),충청남도,오정도매,32000.0
1641,2013-04-20,6,2013,0.0020658333333333345,0.41541666666666666,0.03220833333333334,0.015100416666666672,20.345833333333328,31.473830749474374,0.02,토마토(10kg),충청남도,오정도매,32000.0
1656,2013-04-21,6,2013,0.004163750000000001,0.6770833333333333,0.0456,0.013036666666666672,58.7375,28.14453093575029,9.46,토마토(10kg),충청남도,오정도매,32000.0
1671,2013-04-22,6,2013,0.005352916666666668,0.6112499999999998,0.0467375,0.019395416666666672,70.70833333333333,28.446689055419423,10.3,토마토(10kg),충청남도,오정도매,32000.0
1686,2013-04-23,6,2013,0.0031558333333333343,0.5941666666666666,0.029850000000000012,0.024880416666666683,54.18333333333332,26.20195539765029,0.06,토마토(10kg),충청남도,오정도매,32000.0
1701,2013-04-24,6,2013,0.003764583333333334,0.50375,0.03890833333333335,0.015180000000000003,36.14999999999999,20.115831604488765,10.1,토마토(10kg),충청남도,오정도매,28000.0
1716,2013-04-25,6,2013,0.003282083333333334,0.63375,0.043695833333333364,0.01434583333333334,65.05,24.27298885459993,1.78,토마토(10kg),충청남도,오정도매,28000.0
1731,2013-04-26,6,2013,0.003612916666666669,0.4691666666666666,0.03993750000000002,0.015162916666666672,45.69166666666666,27.908282283069802,11.14,토마토(10kg),충청남도,오정도매,30000.0
1746,2013-04-27,6,2013,0.003722500000000001,0.4975000000000001,0.039,0.01736791666666667,46.73333333333333,26.27607667507579,5.7799999999999985,토마토(10kg),충청남도,오정도매,30000.0
1761,2013-04-28,6,2013,0.002450416666666668,0.4266666666666665,0.0488125,0.012182083333333338,36.37083333333333,28.478928042349075,8.3,토마토(10kg),충청남도,오정도매,30000.0
1776,2013-04-29,6,2013,0.003042083333333334,0.4775,0.05006666666666668,0.011015833333333341,35.13333333333334,30.83079182210295,4.22,토마토(10kg),충청남도,오정도매,30000.0
1791,2013-04-30,6,2013,0.0035712500000000006,0.5254166666666668,0.04087916666666668,0.015747083333333342,50.7,41.05566479966087,11.48,토마토(10kg),충청남도,오정도매,30000.0
1806,2013-05-01,6,2013,0.003332916666666668,0.4125000000000001,0.031100000000000013,0.01603750000000001,50.47916666666666,37.21878308097501,10.02,토마토(10kg),충청남도,오정도매,30000.0
1821,2013-05-02,6,2013,0.003040833333333334,0.43375,0.0341875,0.013494166666666672,43.79166666666666,28.00936058037322,10.26,토마토(10kg),충청남도,오정도매,30000.0
1836,2013-05-03,6,2013,0.0030729166666666674,0.48625,0.03837083333333335,0.015562083333333341,52.95416666666665,18.24109581857422,5.3,토마토(10kg),충청남도,오정도매,30000.0
1851,2013-05-04,6,2013,0.003510000000000001,0.4716666666666666,0.049675,0.01483125000000001,49.9875,20.268279102643735,10.72,토마토(10kg),충청남도,오정도매,30000.0
1866,2013-05-05,6,2013,0.003595833333333335,0.5133333333333334,0.05247083333333332,0.014997083333333338,53.74999999999999,19.81572051442091,10.84,토마토(10kg),충청남도,오정도매,30000.0
1881,2013-05-06,6,2013,0.004121250000000001,0.44833333333333336,0.04560833333333333,0.019464583333333344,42.45,19.38847516643573,11.760000000000002,토마토(10kg),충청남도,오정도매,30000.0
1896,2013-05-07,6,2013,0.006514583333333333,0.5299999999999999,0.04706666666666668,0.02620875000000001,66.44583333333335,22.093044767107855,11.22,토마토(10kg),충청남도,오정도매,28000.0
1911,2013-05-08,6,2013,0.005077083333333335,0.5008333333333332,0.046670833333333335,0.02553458333333334,66.86666666666666,24.74669234101529,11.919999999999998,토마토(10kg),충청남도,오정도매,25000.0
1926,2013-05-09,6,2013,0.0037670833333333345,0.5220833333333333,0.03190416666666668,0.02677708333333333,60.3625,21.43030416444315,1.3199999999999998,토마토(10kg),충청남도,오정도매,25000.0
1941,2013-05-10,6,2013,0.0019820833333333344,0.4041666666666667,0.04377083333333335,0.010997083333333341,16.54583333333333,21.835060056700264,0.5,토마토(10kg),충청남도,오정도매,25000.0
1956,2013-05-11,6,2013,0.0037187500000000007,0.515,0.059054166666666665,0.011573333333333338,70.01249999999999,28.164282934932253,10.02,토마토(10kg),충청남도,오정도매,24333.33333333333
1971,2013-05-12,6,2013,0.00569166666666667,0.68,0.08300833333333332,0.009529583333333338,103.86666666666667,24.92585226221001,11.06,토마토(10kg),충청남도,오정도매,23666.66666666667
1986,2013-05-13,6,2013,0.003316250000000001,0.42458333333333337,0.06465833333333335,0.013620833333333335,63.37916666666666,20.92449018398585,11.96,토마토(10kg),충청남도,오정도매,23000.0
2001,2013-05-14,6,2013,0.00362625,0.3666666666666668,0.042054166666666684,0.015868750000000008,51.17916666666667,28.596804545438506,10.3,토마토(10kg),충청남도,오정도매,22000.0
2016,2013-05-15,6,2013,0.004202916666666668,0.4033333333333333,0.03704166666666668,0.01518750000000001,44.06666666666667,30.81100720962781,8.9,토마토(10kg),충청남도,오정도매,22000.0
2031,2013-05-16,6,2013,0.002890416666666667,0.38083333333333336,0.04434583333333335,0.016330416666666674,35.87083333333333,20.29482570367967,12.3,토마토(10kg),충청남도,오정도매,20000.0
2046,2013-05-17,6,2013,0.002896666666666667,0.30166666666666664,0.0491,0.011719583333333335,24.458333333333336,20.509849057461114,11.24,토마토(10kg),충청남도,오정도매,20000.0
2061,2013-05-18,6,2013,0.004626666666666667,0.4604166666666667,0.03876666666666667,0.017725416666666674,42.4,22.217169403996127,2.44,토마토(10kg),충청남도,오정도매,20000.0
2076,2013-05-19,6,2013,0.002840416666666668,0.3966666666666667,0.042479166666666686,0.011036250000000006,15.187499999999995,19.72489298471263,0.5599999999999999,토마토(10kg),충청남도,오정도매,20000.0
2091,2013-05-20,6,2013,0.002359583333333334,0.3533333333333334,0.04043750000000002,0.010935416666666671,33.3125,17.35478691254315,3.28,토마토(10kg),충청남도,오정도매,20000.0
2106,2013-05-21,6,2013,0.003952500000000001,0.3391666666666667,0.025845833333333342,0.01865250000000001,42.6625,18.63304346799063,10.84,토마토(10kg),충청남도,오정도매,20000.0
2121,2013-05-22,6,2013,0.004353750000000003,0.4095833333333333,0.03620000000000001,0.018795833333333338,57.97083333333334,25.593366021476932,8.360000000000001,토마토(10kg),충청남도,오정도매,18000.0
2136,2013-05-23,6,2013,0.005188333333333335,0.4987500000000001,0.03918333333333333,0.01806875,69.625,22.876770836959466,11.34,토마토(10kg),충청남도,오정도매,18000.0
2151,2013-05-24,6,2013,0.005242916666666668,0.4775,0.032066666666666674,0.019066250000000003,74.46249999999998,22.73335517038941,9.78,토마토(10kg),충청남도,오정도매,18000.0
2166,2013-05-25,6,2013,0.006671666666666669,0.40166666666666667,0.02945416666666667,0.02004625000000001,92.64166666666664,30.40206535091808,10.14,토마토(10kg),충청남도,오정도매,18000.0
2181,2013-05-26,6,2013,0.005106666666666668,0.395,0.0498625,0.013167916666666672,99.05833333333334,32.081784807243764,5.68,토마토(10kg),충청남도,오정도매,18000.0
2196,2013-05-27,6,2013,0.002902500000000001,0.33625000000000005,0.03073333333333335,0.013267500000000005,44.94583333333333,31.48959939218782,0.0,토마토(10kg),충청남도,오정도매,18000.0
2211,2013-05-28,6,2013,0.002162916666666668,0.29000000000000004,0.02570416666666668,0.008655000000000003,14.758333333333335,30.805185623610196,0.1,토마토(10kg),충청남도,오정도매,18000.0
2226,2013-05-29,6,2013,0.002987500000000001,0.3779166666666667,0.024737500000000013,0.011137916666666673,39.504166666666656,32.154495997957035,0.0,토마토(10kg),충청남도,오정도매,18000.0
