,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
17920,2016-04-09,10,2016,0.010744444444444444,0.605,0.0326,0.03693333333333335,94.3027777777778,34.42201795511751,10.3,토마토(10kg),울산광역시,엄궁도매,34000.0
17935,2016-04-10,10,2016,0.005734595959595962,0.5177272727272728,0.042390151515151527,0.015548232323232328,103.1407224418094,31.486392596720737,7.8,토마토(10kg),울산광역시,엄궁도매,34000.0
17950,2016-04-11,10,2016,0.005603968253968254,0.35303171466214955,0.03578506493506495,0.016762337662337666,35.446169772256724,20.918488924077337,3.4,토마토(10kg),울산광역시,엄궁도매,34000.0
17965,2016-04-12,10,2016,0.009485317460317465,0.5126984126984128,0.02670873015873016,0.02600515873015874,41.83849206349206,20.16131483715285,7.4,토마토(10kg),울산광역시,엄궁도매,34000.0
17980,2016-04-13,10,2016,0.00719166666666667,0.5730555555555555,0.025192512077294702,0.0218888888888889,36.362301587301594,20.77282982687841,0.0,토마토(10kg),울산광역시,엄궁도매,32500.0
17995,2016-04-14,10,2016,0.007375396825396827,0.5402142857142859,0.029463174603174606,0.02363119737750173,56.28515151515151,21.008771935813378,11.2,토마토(10kg),울산광역시,엄궁도매,31000.0
18010,2016-04-15,10,2016,0.006425158730158733,0.4885,0.040413730158730184,0.01803174603174603,46.37380952380953,24.302865191708538,11.5,토마토(10kg),울산광역시,엄궁도매,31000.0
18025,2016-04-16,10,2016,0.010381111111111115,0.5973888888888889,0.029605555555555555,0.02604944444444446,52.25492753623188,27.008094441595322,2.9,토마토(10kg),울산광역시,엄궁도매,31000.0
18040,2016-04-17,10,2016,0.004988888888888891,0.4227777777777778,0.047383454106280205,0.008307592592592596,26.648737373737372,18.46616540762429,12.3,토마토(10kg),울산광역시,엄궁도매,31000.0
18055,2016-04-18,10,2016,0.006829064327485383,0.45575,0.040876549707602336,0.018309327122153208,42.413947368421056,22.54635154095623,6.8,토마토(10kg),울산광역시,엄궁도매,31000.0
18070,2016-04-19,10,2016,0.006644642857142858,0.4796085858585858,0.04435252525252526,0.02067815656565657,50.86224747474747,25.433777644343344,12.4,토마토(10kg),울산광역시,엄궁도매,31000.0
18085,2016-04-20,10,2016,0.01007591297591298,0.553436285936286,0.03455621761279657,0.029522455322455333,49.61997905476166,30.07569502412467,9.2,토마토(10kg),울산광역시,엄궁도매,30000.0
18100,2016-04-21,10,2016,0.007904817404817405,0.5164153682574736,0.03139468324073589,0.023414922504396196,28.74812190733243,24.434166727319393,0.6,토마토(10kg),울산광역시,엄궁도매,30000.0
18115,2016-04-22,10,2016,0.008232961603613776,0.5972727272727272,0.0318510101010101,0.02836818181818182,47.45201863354038,26.671981687219912,11.4,토마토(10kg),울산광역시,엄궁도매,28000.0
18130,2016-04-23,10,2016,0.010549516908212564,0.5513888888888889,0.03399166666666667,0.02775833333333335,193.775,36.87672879414573,0.1,토마토(10kg),울산광역시,엄궁도매,28000.0
