,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
1906,2013-05-08,1,2013,0.007458808016877644,0.5544303797468353,0.03687341772151898,0.046909546413502125,78.5701476793249,24.746692341015255,11.24,토마토(10kg),경기도,가락도매,24000.0
1921,2013-05-09,1,2013,0.006155801687763713,0.5635548523206749,0.028222573839662462,0.04671244725738399,78.5448312236287,21.430304164443157,3.84,토마토(10kg),경기도,가락도매,22000.0
1936,2013-05-10,1,2013,0.003195727848101266,0.442457805907173,0.030651371308016886,0.023105063291139254,37.172468354430386,21.835060056700282,0.7000000000000001,토마토(10kg),경기도,가락도매,23000.0
1951,2013-05-11,1,2013,0.0064546413502109745,0.5669303797468352,0.05531645569620252,0.022160179324894527,80.93459915611811,28.164282934932256,9.779999999999998,토마토(10kg),경기도,가락도매,22333.33333333333
1966,2013-05-12,1,2013,0.008131223628691992,0.6800632911392406,0.07107647679324898,0.018931962025316468,115.96149789029535,24.925852262209958,5.86,토마토(10kg),경기도,가락도매,21666.666666666668
1981,2013-05-13,1,2013,0.006630643459915618,0.5033755274261604,0.05257911392405063,0.029323945147679338,80.76740506329114,20.924490183985867,9.84,토마토(10kg),경기도,가락도매,21000.0
1996,2013-05-14,1,2013,0.00612621308016878,0.4553797468354431,0.031506856540084394,0.032203217299578084,63.061708860759495,28.596804545438513,3.8400000000000007,토마토(10kg),경기도,가락도매,21000.0
2011,2013-05-15,1,2013,0.0051320147679324935,0.4177742616033755,0.034696729957805914,0.02359709915611815,63.90295358649787,30.811007209627853,10.5,토마토(10kg),경기도,가락도매,21000.0
2026,2013-05-16,1,2013,0.002790400843881857,0.3453059071729957,0.04071360759493672,0.018823892405063297,30.182489451476787,20.29482570367965,12.72,토마토(10kg),경기도,가락도매,20000.0
2041,2013-05-17,1,2013,0.003321413502109705,0.35179324894514763,0.04298259493670889,0.01970944092827004,31.62605485232067,20.50984905746116,12.16,토마토(10kg),경기도,가락도매,20000.0
2056,2013-05-18,1,2013,0.005407858649789031,0.4591244725738395,0.03554957805907172,0.029910759493670894,53.74472573839662,22.217169403996138,1.14,토마토(10kg),경기도,가락도매,20000.0
2071,2013-05-19,1,2013,0.0029185126582278484,0.37753164556962027,0.041760021097046435,0.014976371308016887,21.092299578059077,19.72489298471261,1.56,토마토(10kg),경기도,가락도매,20000.0
2086,2013-05-20,1,2013,0.004087500000000003,0.4106540084388184,0.03173312236286921,0.022914662447257397,47.55168776371309,17.354786912543183,4.6,토마토(10kg),경기도,가락도매,20000.0
2101,2013-05-21,1,2013,0.005145411392405065,0.458386075949367,0.019921940928270036,0.03379767932489452,52.96044303797469,18.633043467990607,10.16,토마토(10kg),경기도,가락도매,18000.0
2116,2013-05-22,1,2013,0.00663539029535865,0.5725738396624472,0.02354957805907173,0.045017827004219434,72.43881856540081,25.593366021476914,3.640000000000001,토마토(10kg),경기도,가락도매,18000.0
2131,2013-05-23,1,2013,0.007583702531645572,0.6899789029535864,0.041519514767932496,0.04152505274261605,105.90295358649793,22.876770836959444,10.8,토마토(10kg),경기도,가락도매,17000.0
2146,2013-05-24,1,2013,0.00773117088607595,0.6331223628691985,0.029832278481012667,0.03911408227848103,102.39082278481014,22.733355170389377,8.440000000000001,토마토(10kg),경기도,가락도매,18000.0
2161,2013-05-25,1,2013,0.006384493670886077,0.5791666666666665,0.031099683544303813,0.03996656118143462,97.05959915611813,30.402065350918107,9.76,토마토(10kg),경기도,가락도매,18000.0
2176,2013-05-26,1,2013,0.0072682489451476795,0.4885548523206751,0.043537447257383975,0.024167563291139255,96.31170886075951,32.081784807243785,4.2,토마토(10kg),경기도,가락도매,18000.0
2191,2013-05-27,1,2013,0.0034063818565400862,0.43401898734177213,0.025796413502109712,0.02417737341772152,57.41139240506329,31.48959939218779,0.0,토마토(10kg),경기도,가락도매,18000.0
2206,2013-05-28,1,2013,0.002994725738396625,0.3811181434599158,0.017684599156118152,0.01971867088607595,19.131856540084385,30.80518562361021,0.02,토마토(10kg),경기도,가락도매,20000.0
2221,2013-05-29,1,2013,0.004201740506329114,0.4723101265822783,0.014708333333333337,0.025470622362869202,43.35654008438818,32.154495997956964,0.0,토마토(10kg),경기도,가락도매,20000.0
