,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
5564,2014-01-06,14,2014,0.01063648846890535,0.7383234519104083,0.01925896109431915,0.028415593272882282,53.360556254587394,23.495792552184987,8.746153846153849,토마토(10kg),전라남도,각화도매,33000.0
5579,2014-01-07,14,2014,0.010731434550104632,0.7641581138384206,0.01666524257924514,0.033638961315751614,61.138698364721385,30.667985278716635,5.061538461538462,토마토(10kg),전라남도,각화도매,33000.0
5594,2014-01-08,14,2014,0.006168510230179032,0.4924339300937767,0.024423593350383646,0.018283045609548174,45.547314578005114,27.463893572442583,0.8615384615384616,토마토(10kg),전라남도,각화도매,33000.0
5609,2014-01-09,14,2014,0.0033453533465681827,0.2631050322226793,0.029829863763687313,0.0071520849248790435,15.759046899392171,27.224863819708208,7.969230769230768,토마토(10kg),전라남도,각화도매,33000.0
5624,2014-01-10,14,2014,0.00697408611041671,0.5039705882352941,0.019883248081841443,0.016927440323955673,38.301321398124465,20.465040083176973,6.9923076923076914,토마토(10kg),전라남도,각화도매,33000.0
5639,2014-01-11,14,2014,0.007709243697478996,0.5958333333333332,0.019340686274509813,0.018127589514066504,54.72222222222222,18.67617297031125,7.061538461538462,토마토(10kg),전라남도,각화도매,33000.0
5654,2014-01-12,14,2014,0.010444117647058828,0.6450980392156864,0.02714705882352942,0.015763480392156866,79.51960784313725,21.76005011006152,3.8615384615384607,토마토(10kg),전라남도,각화도매,33000.0
5669,2014-01-13,14,2014,0.005996066944564388,0.42642602495543663,0.02479376473909723,0.013599575680074404,22.189839572192515,27.54442263964755,8.76153846153846,토마토(10kg),전라남도,각화도매,33000.0
5684,2014-01-14,14,2014,0.006966131907308382,0.4347657244716068,0.021613336045880813,0.01723596450437883,28.403520499108733,33.04139702561911,8.838461538461539,토마토(10kg),전라남도,각화도매,33000.0
5699,2014-01-15,14,2014,0.010164460784313729,0.5916666666666666,0.02462009803921569,0.019080392156862757,49.719607843137254,34.78779965895809,8.884615384615383,토마토(10kg),전라남도,각화도매,33000.0
5714,2014-01-16,14,2014,0.010584409633418591,0.7503516624040921,0.020358908780903674,0.02651762574595056,66.40004262574595,51.39783612386224,8.46153846153846,토마토(10kg),전라남도,각화도매,33000.0
5729,2014-01-17,14,2014,0.011726470588235295,0.7875000000000001,0.021453431372549025,0.02799779411764707,91.26515151515152,44.38182716474781,7.115384615384616,토마토(10kg),전라남도,각화도매,31000.0
5744,2014-01-18,14,2014,0.007980978260869567,0.5601768968456949,0.028137681159420298,0.0144230179028133,61.88256606990622,50.173131398328636,3.96923076923077,토마토(10kg),전라남도,각화도매,31000.0
5759,2014-01-19,14,2014,0.008780392156862745,0.6232097186700765,0.023004901960784325,0.019911029411764716,33.30882352941177,43.68886518075281,8.823076923076924,토마토(10kg),전라남도,각화도매,31000.0
5774,2014-01-20,14,2014,0.007548039215686274,0.6816176470588236,0.023095588235294125,0.020351225490196082,75.43977591036416,42.5601170436056,3.9230769230769225,토마토(10kg),전라남도,각화도매,31000.0
5789,2014-01-21,14,2014,0.0055906776940025035,0.4827915158158125,0.02809114989869467,0.009690123144119312,46.11613716632899,40.25792837636008,3.684615384615385,토마토(10kg),전라남도,각화도매,31000.0
5804,2014-01-22,14,2014,0.0061037084398977,0.5492540494458653,0.025959825234441614,0.014417380647911341,47.42764279624893,29.74112753922985,8.846153846153845,토마토(10kg),전라남도,각화도매,31000.0
5819,2014-01-23,14,2014,0.0092812910618793,0.7557753005508423,0.015423522375457362,0.029259703871979417,43.703045157456906,22.260148494435423,9.392307692307693,토마토(10kg),전라남도,각화도매,31000.0
5834,2014-01-24,14,2014,0.0056647620708362425,0.5865060451057894,0.016610594435402627,0.027411081980118875,35.6677516856545,19.87021809983793,4.2615384615384615,토마토(10kg),전라남도,각화도매,34000.0
5849,2014-01-25,14,2014,0.005012990196078434,0.5607843137254903,0.02110294117647059,0.021912009803921582,35.853900255754475,23.081062469219088,0.9076923076923078,토마토(10kg),전라남도,각화도매,34000.0
5864,2014-01-26,14,2014,0.005481127450980393,0.4651960784313725,0.02789215686274511,0.013031617647058829,31.328324808184146,28.706286032340643,9.36923076923077,토마토(10kg),전라남도,각화도매,34000.0
5879,2014-01-27,14,2014,0.007111293608352435,0.6287633828234852,0.018197964759026145,0.023924051992338446,30.435472370766487,29.59403302400575,9.5,토마토(10kg),전라남도,각화도매,34000.0
5894,2014-01-28,14,2014,0.004721573981163093,0.5192871812756723,0.02051188677051849,0.020840405332093317,36.399151360148814,24.209899745287657,4.584615384615385,토마토(10kg),전라남도,각화도매,34000.0
5909,2014-01-29,14,2014,0.00877249864372627,0.7950796326435714,0.017859490041075718,0.029316418434381437,47.5722797023948,20.971423874836372,8.36923076923077,토마토(10kg),전라남도,각화도매,34000.0
5924,2014-01-30,14,2014,0.005021323529411767,0.5982843137254903,0.02628921568627451,0.01782009803921569,38.1764705882353,22.98539659550941,0.2923076923076923,토마토(10kg),전라남도,각화도매,34000.0
5939,2014-01-31,14,2014,0.007760592497868714,0.657843137254902,0.025705882352941186,0.01922965686274511,61.68872549019608,23.572745175207015,8.392307692307693,토마토(10kg),전라남도,각화도매,34000.0
