,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
5467,2013-12-31,7,2013,0.010329166666666672,0.8891666666666668,0.011133333333333335,0.03002083333333335,87.30833333333332,33.306354376665986,6.0,토마토(10kg),대전광역시,오정도매,35000.0
5482,2014-01-01,7,2014,0.006579166666666669,0.5995833333333334,0.01885000000000001,0.01878750000000001,111.575,31.54363518005639,8.4,토마토(10kg),대전광역시,오정도매,35000.0
5497,2014-01-02,7,2014,0.007400000000000001,0.8029166666666668,0.008995833333333335,0.028500000000000008,66.98750000000001,37.602905532390366,8.6,토마토(10kg),대전광역시,오정도매,35000.0
5512,2014-01-03,7,2014,0.008325000000000003,1.0170833333333331,0.0029250000000000005,0.03960416666666668,62.93333333333332,35.062375427463735,7.4,토마토(10kg),대전광역시,오정도매,35000.0
5527,2014-01-04,7,2014,0.006837500000000002,0.7179166666666668,0.007979166666666667,0.02840416666666668,52.72916666666666,37.74911017233746,8.8,토마토(10kg),대전광역시,오정도매,35000.0
5542,2014-01-05,7,2014,0.006279166666666669,0.8724999999999999,0.006766666666666668,0.030195833333333345,57.02083333333334,33.37877094633036,8.2,토마토(10kg),대전광역시,오정도매,35000.0
5557,2014-01-06,7,2014,0.008158712121212124,1.0440530303030304,0.0050257575757575775,0.037054924242424264,62.110227272727286,23.495792552184987,8.6,토마토(10kg),대전광역시,오정도매,35000.0
5572,2014-01-07,7,2014,0.00862045454545455,1.0386363636363638,0.004568560606060607,0.04094924242424244,70.24090909090908,30.667985278716635,2.2,토마토(10kg),대전광역시,오정도매,35000.0
5587,2014-01-08,7,2014,0.008037500000000005,0.8712499999999999,0.009070833333333334,0.03145833333333335,64.65416666666667,27.46389357244258,2.2,토마토(10kg),대전광역시,오정도매,41000.0
5602,2014-01-09,7,2014,0.003920833333333334,0.32416666666666666,0.022945833333333342,0.014245833333333338,17.324999999999996,27.224863819708208,9.0,토마토(10kg),대전광역시,오정도매,41000.0
5617,2014-01-10,7,2014,0.0060833333333333356,0.6245833333333335,0.007612500000000003,0.02838333333333335,32.1625,20.465040083176973,3.1,토마토(10kg),대전광역시,오정도매,41000.0
